id,price_date,price_off_peak_var,price_peak_var,price_mid_peak_var,price_off_peak_fix,price_peak_fix,price_mid_peak_fix
c93b2b80cce64045f024488fa5a6c5a7,11/1/2015,0.119426,0.101266,0.073424,40.565973,24.33957804,16.22638296
c93b2b80cce64045f024488fa5a6c5a7,12/1/2015,0.119426,0.101266,0.073424,40.565973,24.33957804,16.22638296
1c12883079d2d9cb28819114a815325f,1/1/2015,0.149434,0,0,44.26693116,0,0
1c12883079d2d9cb28819114a815325f,2/1/2015,0.149434,0,0,44.26693116,0,0
1c12883079d2d9cb28819114a815325f,3/1/2015,0.149434,0,0,44.26693116,0,0
1c12883079d2d9cb28819114a815325f,4/1/2015,0.150495,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,5/1/2015,0.150495,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,6/1/2015,0.150495,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,7/1/2015,0.150495,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,8/1/2015,0.146033,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,9/1/2015,0.146033,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,10/1/2015,0.146033,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,11/1/2015,0.146033,0,0,44.44470996,0,0
1c12883079d2d9cb28819114a815325f,12/1/2015,0.146033,0,0,44.44470996,0,0
747d37e88e081575855bf0db6c321304,1/1/2015,0.153133,0,0,44.26693116,0,0
747d37e88e081575855bf0db6c321304,2/1/2015,0.152445,0,0,44.26693116,0,0
747d37e88e081575855bf0db6c321304,3/1/2015,0.152445,0,0,44.26693116,0,0
747d37e88e081575855bf0db6c321304,4/1/2015,0.152445,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,5/1/2015,0.152445,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,6/1/2015,0.152445,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,7/1/2015,0.152445,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,8/1/2015,0.147983,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,9/1/2015,0.147983,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,10/1/2015,0.147983,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,11/1/2015,0.147983,0,0,44.26692996,0,0
747d37e88e081575855bf0db6c321304,12/1/2015,0.147983,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,1/1/2015,0.149434,0,0,44.26693116,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,2/1/2015,0.152445,0,0,44.26693116,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,3/1/2015,0.152445,0,0,44.26693116,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,4/1/2015,0.152445,0,0,44.26693116,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,5/1/2015,0.152445,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,6/1/2015,0.152445,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,7/1/2015,0.152445,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,8/1/2015,0.147983,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,9/1/2015,0.147983,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,10/1/2015,0.147983,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,11/1/2015,0.147983,0,0,44.26692996,0,0
fa052c337d37c1ea8f372ec3bdfc97bc,12/1/2015,0.147983,0,0,44.26692996,0,0
b5706b42e5c1993cca25115467d08a69,1/1/2015,0.110325,0.09761,0.069918,58.93677408,36.34472628,8.33426016
b5706b42e5c1993cca25115467d08a69,2/1/2015,0.110325,0.09761,0.069918,58.93677408,36.34472628,8.33426016
b5706b42e5c1993cca25115467d08a69,3/1/2015,0.110325,0.09761,0.069918,58.93677408,36.34472628,8.33426016
b5706b42e5c1993cca25115467d08a69,4/1/2015,0.11076,0.09814,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,5/1/2015,0.11076,0.09814,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,6/1/2015,0.11076,0.09814,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,7/1/2015,0.11076,0.09814,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,8/1/2015,0.104965,0.095025,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,9/1/2015,0.104965,0.095025,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,10/1/2015,0.104965,0.095025,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,11/1/2015,0.104965,0.095025,0.071939,59.17346796,36.490689,8.36773104
b5706b42e5c1993cca25115467d08a69,12/1/2015,0.104965,0.095025,0.071939,59.17346796,36.490689,8.36773104
2177fc35bd6558ad4078dfe9c6a699a7,1/1/2015,0.156255,0,0,44.26693116,0,0
2177fc35bd6558ad4078dfe9c6a699a7,2/1/2015,0.156255,0,0,44.26693116,0,0
2177fc35bd6558ad4078dfe9c6a699a7,3/1/2015,0.156255,0,0,44.26693116,0,0
2177fc35bd6558ad4078dfe9c6a699a7,4/1/2015,0.156255,0,0,44.26693116,0,0
2177fc35bd6558ad4078dfe9c6a699a7,5/1/2015,0.17143,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,6/1/2015,0.17143,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,7/1/2015,0.17143,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,8/1/2015,0.166968,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,9/1/2015,0.166968,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,10/1/2015,0.166968,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,11/1/2015,0.166968,0,0,44.44470996,0,0
2177fc35bd6558ad4078dfe9c6a699a7,12/1/2015,0.166968,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,1/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,2/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,3/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,4/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,5/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,6/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,7/1/2015,0.153048,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,8/1/2015,0.148586,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,9/1/2015,0.148586,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,10/1/2015,0.148586,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,11/1/2015,0.148586,0,0,44.44470996,0,0
58eb49faa78345950b521ec3639ab227,12/1/2015,0.1494,0,0,45.94470996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,1/1/2015,0.149555,0,0,44.26693116,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,2/1/2015,0.149555,0,0,44.26693116,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,3/1/2015,0.149555,0,0,44.26693116,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,4/1/2015,0.149555,0,0,44.26693116,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,5/1/2015,0.149555,0,0,44.26693116,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,6/1/2015,0.149555,0,0,44.26692996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,7/1/2015,0.149555,0,0,44.26692996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,8/1/2015,0.146788,0,0,44.44470996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,9/1/2015,0.146788,0,0,44.44470996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,10/1/2015,0.146788,0,0,44.44470996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,11/1/2015,0.146788,0,0,44.44470996,0,0
e2b2831ef52172f0b5ea1a26dbbc7b3c,12/1/2015,0.146788,0,0,44.44470996,0,0
62db210cc93cf358e3e899ee05e1c123,1/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
62db210cc93cf358e3e899ee05e1c123,2/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
62db210cc93cf358e3e899ee05e1c123,3/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
62db210cc93cf358e3e899ee05e1c123,4/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
62db210cc93cf358e3e899ee05e1c123,5/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
62db210cc93cf358e3e899ee05e1c123,6/1/2015,0.128077,0.106401,0.076311,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,7/1/2015,0.128077,0.106401,0.076311,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,8/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,9/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,10/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,11/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
62db210cc93cf358e3e899ee05e1c123,12/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,1/1/2015,0.125976,0.103395,0.071536,40.5659694,24.33958068,16.22638872
5b02230dde9ce8ea2c393c246e9bf3e4,2/1/2015,0.125976,0.103395,0.071536,40.5659694,24.33958068,16.22638872
5b02230dde9ce8ea2c393c246e9bf3e4,3/1/2015,0.125976,0.103395,0.071536,40.5659694,24.33958068,16.22638872
5b02230dde9ce8ea2c393c246e9bf3e4,4/1/2015,0.125976,0.103395,0.071536,40.5659694,24.33958068,16.22638872
5b02230dde9ce8ea2c393c246e9bf3e4,5/1/2015,0.126336,0.10466,0.07457,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,6/1/2015,0.126336,0.10466,0.07457,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,7/1/2015,0.126336,0.10466,0.07457,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,8/1/2015,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,9/1/2015,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,10/1/2015,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,11/1/2015,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496
5b02230dde9ce8ea2c393c246e9bf3e4,12/1/2015,0.118175,0.100491,0.074516,40.728885,24.43733004,16.29155496
12b2b411ef41f774cfcb41181f1818f4,1/1/2015,0.151367,0,0,44.26693116,0,0
12b2b411ef41f774cfcb41181f1818f4,2/1/2015,0.151367,0,0,44.26693116,0,0
12b2b411ef41f774cfcb41181f1818f4,3/1/2015,0.151367,0,0,44.26693116,0,0
12b2b411ef41f774cfcb41181f1818f4,4/1/2015,0.151367,0,0,44.26693116,0,0
12b2b411ef41f774cfcb41181f1818f4,5/1/2015,0.149626,0,0,44.26692996,0,0
12b2b411ef41f774cfcb41181f1818f4,6/1/2015,0.149626,0,0,44.26692996,0,0
12b2b411ef41f774cfcb41181f1818f4,7/1/2015,0.149626,0,0,44.26692996,0,0
12b2b411ef41f774cfcb41181f1818f4,8/1/2015,0.145859,0,0,44.44470996,0,0
12b2b411ef41f774cfcb41181f1818f4,9/1/2015,0.145859,0,0,44.44470996,0,0
12b2b411ef41f774cfcb41181f1818f4,10/1/2015,0.145859,0,0,44.44470996,0,0
12b2b411ef41f774cfcb41181f1818f4,11/1/2015,0.145859,0,0,44.44470996,0,0
12b2b411ef41f774cfcb41181f1818f4,12/1/2015,0.145859,0,0,44.44470996,0,0
0418783399e1a5f4eededb8c4fae4fab,1/1/2015,0.188164,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,2/1/2015,0.188164,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,3/1/2015,0.1919,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,4/1/2015,0.1919,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,5/1/2015,0.1919,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,6/1/2015,0.1919,0,0,45.76093116,0,0
0418783399e1a5f4eededb8c4fae4fab,7/1/2015,0.1919,0,0,45.76092996,0,0
0418783399e1a5f4eededb8c4fae4fab,8/1/2015,0.187438,0,0,45.76092996,0,0
0418783399e1a5f4eededb8c4fae4fab,9/1/2015,0.187438,0,0,45.76092996,0,0
0418783399e1a5f4eededb8c4fae4fab,10/1/2015,0.187438,0,0,45.76092996,0,0
0418783399e1a5f4eededb8c4fae4fab,11/1/2015,0.187438,0,0,45.76092996,0,0
0418783399e1a5f4eededb8c4fae4fab,12/1/2015,0.187438,0,0,45.76092996,0,0
4a687f93cc921cff1402a57bb7d68b2a,1/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,2/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,3/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,4/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,5/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,6/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,7/1/2015,0.152235,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,8/1/2015,0.147773,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,9/1/2015,0.147773,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,10/1/2015,0.147773,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,11/1/2015,0.145451,0,0,44.44470996,0,0
4a687f93cc921cff1402a57bb7d68b2a,12/1/2015,0.145451,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,1/1/2015,0.150211,0,0,44.26693116,0,0
520235956afb86b829e5056b23331a12,2/1/2015,0.150211,0,0,44.26693116,0,0
520235956afb86b829e5056b23331a12,3/1/2015,0.150211,0,0,44.26693116,0,0
520235956afb86b829e5056b23331a12,4/1/2015,0.150211,0,0,44.26692996,0,0
520235956afb86b829e5056b23331a12,5/1/2015,0.150211,0,0,44.26692996,0,0
520235956afb86b829e5056b23331a12,6/1/2015,0.150211,0,0,44.26692996,0,0
520235956afb86b829e5056b23331a12,7/1/2015,0.15125,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,8/1/2015,0.146788,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,9/1/2015,0.146788,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,10/1/2015,0.146788,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,11/1/2015,0.146788,0,0,44.44470996,0,0
520235956afb86b829e5056b23331a12,12/1/2015,0.146788,0,0,44.44470996,0,0
f0e67cd6cc254b811e40e7675f1179a5,1/1/2015,0.130144,0.10802,0.074278,40.5659694,24.33958068,16.22638872
f0e67cd6cc254b811e40e7675f1179a5,2/1/2015,0.130144,0.10802,0.074278,40.5659694,24.33958068,16.22638872
f0e67cd6cc254b811e40e7675f1179a5,3/1/2015,0.131549,0.109324,0.077255,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,4/1/2015,0.131549,0.109324,0.077255,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,5/1/2015,0.131549,0.109324,0.077255,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,6/1/2015,0.131549,0.109324,0.077255,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,7/1/2015,0.131549,0.109324,0.077255,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,8/1/2015,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,9/1/2015,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,10/1/2015,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,11/1/2015,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496
f0e67cd6cc254b811e40e7675f1179a5,12/1/2015,0.123388,0.105155,0.077201,40.728885,24.43733004,16.29155496
1338504aeea313b80cba5d300d8cf3b4,1/1/2015,0.127566,0.105428,0.073487,40.5659694,24.33958068,16.22638872
1338504aeea313b80cba5d300d8cf3b4,2/1/2015,0.127566,0.105428,0.073487,40.5659694,24.33958068,16.22638872
1338504aeea313b80cba5d300d8cf3b4,3/1/2015,0.127566,0.105428,0.073487,40.5659694,24.33958068,16.22638872
1338504aeea313b80cba5d300d8cf3b4,4/1/2015,0.127566,0.105428,0.073487,40.5659694,24.33958068,16.22638872
1338504aeea313b80cba5d300d8cf3b4,5/1/2015,0.127566,0.105428,0.073487,40.5659694,24.33958068,16.22638872
1338504aeea313b80cba5d300d8cf3b4,6/1/2015,0.127566,0.105428,0.073487,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,7/1/2015,0.127566,0.105428,0.073487,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,8/1/2015,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,9/1/2015,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,10/1/2015,0.119405,0.101259,0.073433,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,11/1/2015,0.117116,0.098954,0.071111,40.565973,24.33957804,16.22638296
1338504aeea313b80cba5d300d8cf3b4,12/1/2015,0.117116,0.098954,0.071111,40.565973,24.33957804,16.22638296
d26e3763d11463e74c66b92164900d3d,1/1/2015,0.153159,0.130578,0.09872,41.06396988,24.83758116,16.72438908
d26e3763d11463e74c66b92164900d3d,2/1/2015,0.165037,0.135909,0.093881,41.06396988,24.83758116,16.72438908
d26e3763d11463e74c66b92164900d3d,3/1/2015,0.165037,0.135909,0.093881,41.06396988,24.83758116,16.72438908
d26e3763d11463e74c66b92164900d3d,4/1/2015,0.165037,0.135909,0.093881,41.06396988,24.83758116,16.72438908
d26e3763d11463e74c66b92164900d3d,5/1/2015,0.165037,0.135909,0.093881,41.06396988,24.83758116,16.72438908
d26e3763d11463e74c66b92164900d3d,6/1/2015,0.165037,0.135909,0.093881,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,7/1/2015,0.165037,0.135909,0.093881,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,8/1/2015,0.156876,0.13174,0.093827,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,9/1/2015,0.156876,0.13174,0.093827,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,10/1/2015,0.156876,0.13174,0.093827,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,11/1/2015,0.156876,0.13174,0.093827,41.0639694,24.83758644,16.72439136
d26e3763d11463e74c66b92164900d3d,12/1/2015,0.156876,0.13174,0.093827,41.0639694,24.83758644,16.72439136
72ae69a9095eca3cf3334041f22c4279,1/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
72ae69a9095eca3cf3334041f22c4279,2/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
72ae69a9095eca3cf3334041f22c4279,3/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
72ae69a9095eca3cf3334041f22c4279,4/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
72ae69a9095eca3cf3334041f22c4279,5/1/2015,0.129444,0.106863,0.075004,40.5659694,24.33958068,16.22638872
72ae69a9095eca3cf3334041f22c4279,6/1/2015,0.128858,0.106276,0.074417,40.565973,24.33957804,16.22638296
72ae69a9095eca3cf3334041f22c4279,7/1/2015,0.128858,0.106276,0.074417,40.565973,24.33957804,16.22638296
72ae69a9095eca3cf3334041f22c4279,8/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
72ae69a9095eca3cf3334041f22c4279,9/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
72ae69a9095eca3cf3334041f22c4279,10/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
72ae69a9095eca3cf3334041f22c4279,11/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
72ae69a9095eca3cf3334041f22c4279,12/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
dacd426fb8bc691e8355954e47ce062a,1/1/2015,0.151367,0,0,44.26693116,0,0
dacd426fb8bc691e8355954e47ce062a,2/1/2015,0.151367,0,0,44.26693116,0,0
dacd426fb8bc691e8355954e47ce062a,3/1/2015,0.151367,0,0,44.26693116,0,0
dacd426fb8bc691e8355954e47ce062a,4/1/2015,0.151367,0,0,44.26693116,0,0
dacd426fb8bc691e8355954e47ce062a,5/1/2015,0.151367,0,0,44.26692996,0,0
dacd426fb8bc691e8355954e47ce062a,6/1/2015,0.151367,0,0,44.26692996,0,0
dacd426fb8bc691e8355954e47ce062a,7/1/2015,0.151367,0,0,44.26692996,0,0
dacd426fb8bc691e8355954e47ce062a,8/1/2015,0.146905,0,0,44.26692996,0,0
dacd426fb8bc691e8355954e47ce062a,9/1/2015,0.1476,0,0,44.44470996,0,0
dacd426fb8bc691e8355954e47ce062a,10/1/2015,0.1476,0,0,44.44470996,0,0
dacd426fb8bc691e8355954e47ce062a,11/1/2015,0.1476,0,0,44.44470996,0,0
dacd426fb8bc691e8355954e47ce062a,12/1/2015,0.1476,0,0,44.44470996,0,0
6efe5f51c8852e4286aa4d90c99719b3,1/1/2015,0.12771,0.10513,0.07327,40.5659694,24.33958068,16.22638872
6efe5f51c8852e4286aa4d90c99719b3,2/1/2015,0.12771,0.10513,0.07327,40.5659694,24.33958068,16.22638872
6efe5f51c8852e4286aa4d90c99719b3,3/1/2015,0.12771,0.10513,0.07327,40.5659694,24.33958068,16.22638872
6efe5f51c8852e4286aa4d90c99719b3,4/1/2015,0.12771,0.10513,0.07327,40.5659694,24.33958068,16.22638872
6efe5f51c8852e4286aa4d90c99719b3,6/1/2015,0.12771,0.10513,0.07327,40.565973,24.33957804,16.22638296
6efe5f51c8852e4286aa4d90c99719b3,7/1/2015,0.12771,0.10513,0.07327,40.565973,24.33957804,16.22638296
6efe5f51c8852e4286aa4d90c99719b3,8/1/2015,0.119549,0.100961,0.073216,40.565973,24.33957804,16.22638296
6efe5f51c8852e4286aa4d90c99719b3,10/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
6efe5f51c8852e4286aa4d90c99719b3,11/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
6efe5f51c8852e4286aa4d90c99719b3,12/1/2015,0.119916,0.102232,0.076257,40.728885,24.43733004,16.29155496
2234d9db41c81e4b7a9aa18b001268d9,1/1/2015,0.171942,0.08797,0,44.26693116,0,0
2234d9db41c81e4b7a9aa18b001268d9,2/1/2015,0.171942,0.08797,0,44.26693116,0,0
2234d9db41c81e4b7a9aa18b001268d9,3/1/2015,0.171942,0.08797,0,44.26693116,0,0
2234d9db41c81e4b7a9aa18b001268d9,4/1/2015,0.171942,0.08797,0,44.26693116,0,0
2234d9db41c81e4b7a9aa18b001268d9,5/1/2015,0.171942,0.08797,0,44.26692996,0,0
2234d9db41c81e4b7a9aa18b001268d9,6/1/2015,0.171942,0.08797,0,44.26692996,0,0
2234d9db41c81e4b7a9aa18b001268d9,7/1/2015,0.172623,0.088314,0,44.44470996,0,0
2234d9db41c81e4b7a9aa18b001268d9,8/1/2015,0.168958,0.090211,0,44.44470996,0,0
2234d9db41c81e4b7a9aa18b001268d9,9/1/2015,0.168958,0.090211,0,44.44470996,0,0
2234d9db41c81e4b7a9aa18b001268d9,10/1/2015,0.168958,0.090211,0,44.44470996,0,0
2234d9db41c81e4b7a9aa18b001268d9,11/1/2015,0.168958,0.090211,0,44.44470996,0,0
2234d9db41c81e4b7a9aa18b001268d9,12/1/2015,0.168958,0.090211,0,44.44470996,0,0
da33d190787e333fbb1621441ccfbf12,1/1/2015,0.123086,0.100505,0.068646,40.5659694,24.33958068,16.22638872
da33d190787e333fbb1621441ccfbf12,2/1/2015,0.123086,0.100505,0.068646,40.5659694,24.33958068,16.22638872
da33d190787e333fbb1621441ccfbf12,3/1/2015,0.123086,0.100505,0.068646,40.5659694,24.33958068,16.22638872
da33d190787e333fbb1621441ccfbf12,4/1/2015,0.123086,0.100505,0.068646,40.5659694,24.33958068,16.22638872
da33d190787e333fbb1621441ccfbf12,5/1/2015,0.146033,0.085483,0,44.26692996,0,0
da33d190787e333fbb1621441ccfbf12,6/1/2015,0.121229,0.099554,0.069463,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,7/1/2015,0.121229,0.099554,0.069463,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,8/1/2015,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,9/1/2015,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,10/1/2015,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,11/1/2015,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
da33d190787e333fbb1621441ccfbf12,12/1/2015,0.113068,0.095385,0.069409,40.728885,24.43733004,16.29155496
7b884666a36a743972c2f00d435a271d,1/1/2015,0.153133,0,0,44.26693116,0,0
7b884666a36a743972c2f00d435a271d,2/1/2015,0.153133,0,0,44.26693116,0,0
7b884666a36a743972c2f00d435a271d,3/1/2015,0.153133,0,0,44.26692996,0,0
7b884666a36a743972c2f00d435a271d,4/1/2015,0.153048,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,5/1/2015,0.153048,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,6/1/2015,0.153048,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,7/1/2015,0.153048,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,8/1/2015,0.148586,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,9/1/2015,0.148586,0,0,44.44470996,0,0
7b884666a36a743972c2f00d435a271d,10/1/2015,0.148586,0,0,44.44470996,0,0
